,Education,Marital_Status,Income,Recency,Response,Age,Customer_Since,Total_Spent,RatioWines,RatioFruits,RatioMeatProducts,RatioFishProducts,RatioSweetProducts,RatioGoldProds,Total_Accepted_Campaign,Total_Purchase,Total_Web_Engagement
1621,0,1,18793.0,14,0,54,533,77,0.05194805194805195,0.2077922077922078,0.2597402597402597,0.0,0.22077922077922077,0.2597402597402597,0,18,10
1622,1,1,66664.0,78,0,43,642,1289,0.30876648564778897,0.07447633824670287,0.3467804499612102,0.17067494181536075,0.07447633824670287,0.02482544608223429,0,22,8
1623,0,0,50664.0,64,0,66,529,561,0.5579322638146168,0.0142602495543672,0.18538324420677363,0.0106951871657754,0.0071301247771836,0.22459893048128343,0,35,17
1624,0,1,54414.0,49,0,62,522,211,0.5165876777251185,0.08530805687203792,0.07582938388625593,0.11374407582938388,0.12322274881516587,0.08530805687203792,0,19,7
1625,1,1,54549.0,8,0,73,118,233,0.927038626609442,0.008583690987124463,0.02575107296137339,0.0,0.0,0.03862660944206009,0,20,12
1626,1,0,47111.0,35,0,54,659,1092,0.5448717948717948,0.06501831501831502,0.1401098901098901,0.10989010989010989,0.10256410256410256,0.037545787545787544,0,31,12
1627,1,0,41003.0,11,0,62,469,601,0.20465890183028287,0.22129783693843594,0.23627287853577372,0.11813643926788686,0.07321131447587355,0.1464226289517471,0,23,12
1628,0,1,19444.0,8,1,43,127,54,0.2962962962962963,0.0,0.42592592592592593,0.05555555555555555,0.037037037037037035,0.18518518518518517,0,18,11
1629,1,1,36301.0,53,0,49,247,78,0.14102564102564102,0.15384615384615385,0.44871794871794873,0.038461538461538464,0.0641025641025641,0.15384615384615385,0,15,10
1630,1,1,73059.0,36,0,78,302,1095,0.3744292237442922,0.10228310502283106,0.3835616438356164,0.0,0.07488584474885844,0.06484018264840183,0,31,13
1631,1,1,42731.0,64,0,56,251,244,0.6516393442622951,0.00819672131147541,0.20901639344262296,0.02459016393442623,0.00819672131147541,0.09836065573770492,0,19,9
1632,1,1,52854.0,43,0,66,97,116,0.9051724137931034,0.0,0.08620689655172414,0.0,0.008620689655172414,0.0,0,16,7
1633,0,1,22775.0,40,0,47,375,15,0.3333333333333333,0.06666666666666667,0.5333333333333333,0.0,0.0,0.06666666666666667,0,13,9
1634,1,1,46681.0,52,0,77,264,425,0.6329411764705882,0.03529411764705882,0.1623529411764706,0.03529411764705882,0.04470588235294118,0.08941176470588236,0,23,9
1635,1,1,59821.0,11,0,70,443,734,0.8569482288828338,0.0,0.09536784741144415,0.0,0.0,0.047683923705722074,0,35,19
1636,0,0,50002.0,21,0,71,377,638,0.6943573667711599,0.007836990595611285,0.11128526645768025,0.032915360501567396,0.025078369905956112,0.12852664576802508,0,27,15
1637,0,1,69755.0,23,0,80,270,894,0.24272930648769575,0.08612975391498881,0.4172259507829978,0.12416107382550336,0.025727069351230425,0.1040268456375839,0,23,4
1638,0,1,44078.0,17,0,56,10,41,0.5853658536585366,0.024390243902439025,0.24390243902439024,0.04878048780487805,0.0,0.0975609756097561,0,14,7
1639,1,1,30560.0,6,0,49,367,31,0.2903225806451613,0.03225806451612903,0.16129032258064516,0.12903225806451613,0.16129032258064516,0.22580645161290322,0,13,8
1640,1,1,35924.0,56,0,56,98,34,0.23529411764705882,0.0,0.4117647058823529,0.058823529411764705,0.08823529411764706,0.20588235294117646,0,12,6
1641,1,0,64140.0,71,1,61,279,1750,0.8337142857142857,0.0,0.03485714285714286,0.0,0.008571428571428572,0.12285714285714286,3,25,7
1642,0,1,56386.0,51,0,44,610,612,0.3758169934640523,0.0784313725490196,0.34967320261437906,0.021241830065359478,0.05228758169934641,0.12254901960784313,0,36,18
1643,0,1,24594.0,94,0,46,201,29,0.034482758620689655,0.10344827586206896,0.20689655172413793,0.3448275862068966,0.0,0.3103448275862069,0,11,6
1644,1,1,75774.0,27,0,44,58,823,0.4131227217496962,0.02551640340218712,0.16281895504252733,0.3134872417982989,0.01701093560145808,0.06804374240583232,0,26,11
1645,1,0,39228.0,1,0,65,415,20,0.35,0.05,0.3,0.0,0.15,0.15,0,8,4
1646,1,1,58494.0,56,0,51,199,396,0.7525252525252525,0.017676767676767676,0.1717171717171717,0.010101010101010102,0.0,0.047979797979797977,0,23,12
1647,0,0,58684.0,71,0,44,13,813,0.5891758917589176,0.04305043050430504,0.2201722017220172,0.03444034440344403,0.008610086100861008,0.1045510455104551,1,23,7
1648,0,0,57136.0,18,1,58,407,1179,0.22646310432569974,0.11874469889737066,0.5080576759966073,0.02883799830364716,0.010178117048346057,0.1077184054283291,0,26,13
1649,1,0,56551.0,48,0,75,53,138,0.4855072463768116,0.028985507246376812,0.2318840579710145,0.12318840579710146,0.014492753623188406,0.11594202898550725,0,16,6
1650,0,1,22448.0,86,0,43,123,55,0.05454545454545454,0.01818181818181818,0.14545454545454545,0.41818181818181815,0.03636363636363636,0.32727272727272727,0,13,5
1651,0,0,82014.0,48,1,64,678,1511,0.6485771012574454,0.024487094639311716,0.17538054268696227,0.02316346790205162,0.10787557908669755,0.020516214427531435,0,28,9
1652,0,0,34213.0,2,1,62,660,117,0.42735042735042733,0.03418803418803419,0.23931623931623933,0.05128205128205128,0.02564102564102564,0.2222222222222222,0,20,12
1654,1,0,25358.0,57,0,78,342,32,0.59375,0.0,0.15625,0.0,0.0,0.25,0,13,7
1655,1,0,35544.0,77,0,47,113,67,0.44776119402985076,0.07462686567164178,0.34328358208955223,0.05970149253731343,0.014925373134328358,0.05970149253731343,0,14,9
1656,1,1,36634.0,0,0,71,397,335,0.6358208955223881,0.026865671641791045,0.22686567164179106,0.011940298507462687,0.008955223880597015,0.08955223880597014,0,23,12
1657,1,1,62670.0,57,0,71,147,825,0.6533333333333333,0.03636363636363636,0.11151515151515151,0.09696969696969697,0.055757575757575756,0.04606060606060606,0,26,8
1658,1,1,50334.0,24,0,53,340,694,0.4092219020172911,0.023054755043227664,0.23054755043227665,0.12103746397694524,0.023054755043227664,0.1930835734870317,0,30,13
1659,0,0,72066.0,55,1,44,6,1792,0.5597098214285714,0.018973214285714284,0.29910714285714285,0.07477678571428571,0.028459821428571428,0.018973214285714284,2,19,6
1660,1,0,50729.0,62,0,67,423,496,0.48185483870967744,0.02620967741935484,0.28830645161290325,0.0907258064516129,0.008064516129032258,0.10483870967741936,0,32,12
1661,0,1,34916.0,89,0,57,410,231,0.22077922077922077,0.09956709956709957,0.354978354978355,0.14285714285714285,0.0,0.18181818181818182,0,24,14
1662,0,0,64892.0,77,0,49,31,902,0.5842572062084257,0.026607538802660754,0.2549889135254989,0.03547671840354767,0.026607538802660754,0.07206208425720621,0,29,10
1663,0,0,43602.0,45,0,59,170,68,0.27941176470588236,0.07352941176470588,0.17647058823529413,0.14705882352941177,0.04411764705882353,0.27941176470588236,0,17,9
1664,1,0,33996.0,46,0,36,291,71,0.5633802816901409,0.028169014084507043,0.2112676056338028,0.11267605633802817,0.0,0.08450704225352113,0,10,5
1665,1,0,41473.0,80,0,40,375,76,0.27631578947368424,0.10526315789473684,0.2631578947368421,0.19736842105263158,0.039473684210526314,0.11842105263157894,0,14,9
1666,1,1,63246.0,60,0,58,313,772,0.7681347150259067,0.038860103626943004,0.11787564766839378,0.03756476683937824,0.02849740932642487,0.009067357512953367,0,28,10
1667,1,1,36732.0,71,0,66,182,47,0.44680851063829785,0.10638297872340426,0.06382978723404255,0.2127659574468085,0.02127659574468085,0.14893617021276595,0,13,3
1668,1,1,69084.0,43,0,55,222,1586,0.744640605296343,0.06746532156368222,0.12547288776796975,0.02459016393442623,0.018915510718789406,0.018915510718789406,0,34,15
1669,1,1,77766.0,97,1,58,492,1529,0.6566383257030739,0.03858731196860693,0.17331589274035317,0.07521255722694571,0.03858731196860693,0.01765860039241334,1,41,17
1670,1,0,37929.0,49,1,40,334,265,0.7622641509433963,0.007547169811320755,0.17358490566037735,0.011320754716981131,0.007547169811320755,0.03773584905660377,2,20,11
1671,0,1,86610.0,66,0,74,297,1603,0.27822832189644414,0.06674984404242046,0.479101684341859,0.020586400499064253,0.1222707423580786,0.0330630068621335,0,20,7
1672,1,1,80141.0,20,1,39,534,2091,0.5662362505978001,0.04878048780487805,0.3218555714968914,0.024868483978957436,0.01912960306073649,0.01912960306073649,1,28,13
1673,1,1,72635.0,54,0,70,391,981,0.39755351681957185,0.022426095820591234,0.3292558613659531,0.10601427115188583,0.03567787971457696,0.109072375127421,1,24,9
1674,0,1,69016.0,61,0,55,584,1533,0.4735812133072407,0.03457273320287019,0.23679060665362034,0.08023483365949119,0.06979778212654925,0.1050228310502283,0,40,13
1675,1,1,20193.0,18,0,34,578,82,0.0975609756097561,0.0975609756097561,0.2682926829268293,0.2926829268292683,0.13414634146341464,0.10975609756097561,0,11,5
1676,0,1,27573.0,45,0,50,461,244,0.20491803278688525,0.06147540983606557,0.45081967213114754,0.1598360655737705,0.06147540983606557,0.06147540983606557,0,23,13
1677,0,0,15862.0,26,0,46,367,36,0.027777777777777776,0.027777777777777776,0.1111111111111111,0.3055555555555556,0.25,0.2777777777777778,0,14,9
1678,1,1,49544.0,0,0,49,502,404,0.7623762376237624,0.0,0.1806930693069307,0.0,0.0,0.05693069306930693,0,24,12
1679,0,1,33228.0,28,0,45,157,71,0.30985915492957744,0.028169014084507043,0.43661971830985913,0.09859154929577464,0.056338028169014086,0.07042253521126761,0,14,9
1680,0,1,70440.0,49,0,47,264,1572,0.4389312977099237,0.07442748091603053,0.31743002544529264,0.04834605597964377,0.0648854961832061,0.05597964376590331,1,26,8
1681,0,1,38232.0,84,0,54,163,122,0.3524590163934426,0.040983606557377046,0.22950819672131148,0.05737704918032787,0.04918032786885246,0.27049180327868855,0,18,8
1682,1,1,22554.0,38,0,70,603,41,0.6585365853658537,0.0,0.24390243902439024,0.0,0.0,0.0975609756097561,0,17,7
1683,1,1,23536.0,53,0,42,25,10,0.6,0.0,0.3,0.0,0.0,0.1,0,8,3
1684,0,1,49413.0,88,0,73,247,304,0.6743421052631579,0.023026315789473683,0.13486842105263158,0.009868421052631578,0.006578947368421052,0.1513157894736842,0,19,9
1685,0,1,42231.0,99,0,56,96,37,0.6486486486486487,0.0,0.21621621621621623,0.0,0.02702702702702703,0.10810810810810811,0,12,6
1686,1,0,78789.0,12,1,45,690,1754,0.38027366020524517,0.028506271379703536,0.4846066134549601,0.011972633979475485,0.04732041049030787,0.04732041049030787,0,18,6
1687,0,1,56534.0,35,1,57,341,815,0.8478527607361963,0.008588957055214725,0.07484662576687116,0.012269938650306749,0.0,0.05644171779141104,2,34,18
1688,0,0,58350.0,5,0,54,541,1001,0.4925074925074925,0.025974025974025976,0.2057942057942058,0.11588411588411589,0.07992007992007992,0.07992007992007992,0,34,14
1689,0,0,81217.0,77,0,36,345,1157,0.4261019878997407,0.06050129645635264,0.28003457216940364,0.12618841832324978,0.03457216940363008,0.07260155574762317,0,23,4
1690,0,0,49090.0,45,0,74,345,688,0.7180232558139535,0.007267441860465116,0.11918604651162791,0.010174418604651164,0.0,0.14534883720930233,0,29,14
1691,1,0,61787.0,71,0,38,358,1319,0.47081122062168307,0.05534495830174375,0.31387414708112205,0.05913570887035633,0.03639120545868082,0.06444275966641395,0,24,13
1692,1,1,18169.0,40,0,40,495,21,0.42857142857142855,0.0,0.23809523809523808,0.0,0.0,0.3333333333333333,0,13,9
1693,1,0,24336.0,82,0,44,671,31,0.03225806451612903,0.1935483870967742,0.06451612903225806,0.25806451612903225,0.06451612903225806,0.3870967741935484,0,12,8
1694,0,1,18222.0,70,0,35,545,67,0.1791044776119403,0.05970149253731343,0.2835820895522388,0.1791044776119403,0.08955223880597014,0.208955223880597,0,14,10
1695,0,0,62335.0,87,0,73,402,708,0.3432203389830508,0.1850282485875706,0.3064971751412429,0.12005649717514125,0.00847457627118644,0.03672316384180791,0,24,5
1696,1,1,42033.0,95,0,54,648,25,0.44,0.04,0.16,0.08,0.0,0.28,0,13,8
1697,1,1,86580.0,72,0,42,487,746,0.7131367292225201,0.028150134048257374,0.17024128686327078,0.03485254691689008,0.02680965147453083,0.02680965147453083,1,12,5
1698,1,0,41437.0,5,0,68,645,32,0.90625,0.0,0.0625,0.0,0.0,0.03125,0,14,8
1699,1,0,73705.0,86,0,74,116,1695,0.36106194690265486,0.05368731563421829,0.30678466076696165,0.15221238938053097,0.06312684365781711,0.06312684365781711,0,32,14
1700,0,1,61064.0,80,0,49,667,1080,0.35833333333333334,0.11666666666666667,0.31666666666666665,0.0,0.041666666666666664,0.16666666666666666,0,35,14
1701,1,1,38452.0,62,0,70,91,72,0.7777777777777778,0.0,0.19444444444444445,0.0,0.0,0.027777777777777776,0,18,10
1702,0,0,18358.0,49,0,36,221,57,0.10526315789473684,0.14035087719298245,0.3333333333333333,0.2807017543859649,0.07017543859649122,0.07017543859649122,0,18,10
1703,1,1,55012.0,85,0,52,100,660,0.8818181818181818,0.0,0.09848484848484848,0.0,0.0,0.019696969696969695,0,31,13
1704,0,1,9722.0,7,1,52,635,103,0.05825242718446602,0.1650485436893204,0.1553398058252427,0.05825242718446602,0.1553398058252427,0.4077669902912621,0,20,11
1705,1,1,38175.0,6,0,41,279,153,0.45751633986928103,0.0392156862745098,0.45098039215686275,0.013071895424836602,0.0196078431372549,0.0196078431372549,0,19,10
1706,1,1,58656.0,25,0,69,647,1220,0.7885245901639344,0.009836065573770493,0.15901639344262294,0.013114754098360656,0.019672131147540985,0.009836065573770493,1,39,13
1707,0,1,52117.0,55,0,60,682,279,0.4014336917562724,0.035842293906810034,0.3835125448028674,0.10752688172043011,0.0,0.07168458781362007,0,21,12
1708,0,1,64813.0,81,0,47,178,745,0.3932885906040268,0.0,0.16644295302013423,0.24026845637583893,0.13020134228187918,0.0697986577181208,0,26,12
1709,1,1,54222.0,98,0,52,120,264,0.7537878787878788,0.045454545454545456,0.11742424242424243,0.011363636363636364,0.045454545454545456,0.026515151515151516,0,16,6
1710,0,1,83512.0,31,1,39,12,2157,0.49142327306444133,0.028280018544274456,0.38711172925359294,0.03708854891052388,0.00927213722763097,0.046824292999536395,4,23,5
1711,1,1,77520.0,30,1,66,305,1526,0.6159895150720839,0.028833551769331587,0.2595019659239843,0.0,0.057667103538663174,0.03800786369593709,3,28,12
1712,0,1,41154.0,98,0,47,446,69,0.6376811594202898,0.028985507246376812,0.15942028985507245,0.028985507246376812,0.043478260869565216,0.10144927536231885,0,12,6
1713,0,1,80398.0,92,0,59,596,1597,0.21415153412648716,0.031934877896055106,0.5860989355040701,0.12961803381340012,0.021916092673763307,0.01628052598622417,1,29,8
1714,0,0,18746.0,41,0,33,31,64,0.03125,0.15625,0.171875,0.1875,0.140625,0.3125,0,15,9
1715,0,1,35196.0,68,0,41,593,497,0.15090543259557343,0.02414486921529175,0.2837022132796781,0.08651911468812877,0.07847082494969819,0.3762575452716298,0,27,14
1716,0,0,60230.0,78,0,69,405,1067,0.4873477038425492,0.01874414245548266,0.34395501405810686,0.03655107778819119,0.07591377694470477,0.03748828491096532,0,23,11
1717,0,1,22108.0,46,0,48,52,31,0.16129032258064516,0.0967741935483871,0.2903225806451613,0.1935483870967742,0.06451612903225806,0.1935483870967742,0,16,9
1718,0,1,44392.0,71,0,51,297,211,0.41232227488151657,0.023696682464454975,0.33649289099526064,0.03317535545023697,0.05687203791469194,0.13744075829383887,0,23,11
1719,1,1,55424.0,6,1,49,581,877,0.5267958950969214,0.06955530216647662,0.20980615735461802,0.011402508551881414,0.06043329532497149,0.12200684150513112,1,32,13
1720,0,1,17688.0,82,0,46,532,11,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.18181818181818182,0,13,9
1721,1,1,92491.0,71,1,42,424,2034,0.48131760078662733,0.021632251720747297,0.45968534906588004,0.014257620452310717,0.012291052114060964,0.010816125860373648,3,28,10
1722,0,0,90273.0,32,1,34,197,1991,0.35359116022099446,0.06479156202913108,0.4284279256654947,0.06027122049221497,0.0371672526368659,0.055750878955298844,3,21,7
1723,1,0,82571.0,28,0,63,88,1686,0.5106761565836299,0.018386714116251483,0.3309608540925267,0.036773428232502965,0.05634638196915777,0.0468564650059312,1,26,8
1724,1,0,38513.0,20,1,43,152,324,0.5308641975308642,0.009259259259259259,0.3549382716049383,0.04938271604938271,0.0,0.05555555555555555,0,26,14
1725,1,0,16653.0,10,1,46,72,69,0.07246376811594203,0.10144927536231885,0.4492753623188406,0.21739130434782608,0.057971014492753624,0.10144927536231885,0,16,8
1726,0,1,42586.0,7,1,70,608,252,0.7698412698412699,0.007936507936507936,0.2222222222222222,0.0,0.0,0.0,0,26,12
1727,0,0,23529.0,67,0,60,538,54,0.16666666666666666,0.12962962962962962,0.24074074074074073,0.05555555555555555,0.037037037037037035,0.37037037037037035,0,12,7
1728,1,1,74881.0,48,0,64,478,964,0.5238589211618258,0.07468879668049792,0.2800829875518672,0.03734439834024896,0.028008298755186723,0.056016597510373446,0,34,14
1729,0,1,71107.0,61,0,74,497,1327,0.40165787490580257,0.007535795026375283,0.16352675207234363,0.1492087415222306,0.13112283345892992,0.146948003014318,0,33,11
1730,1,1,46910.0,36,0,61,98,68,0.7058823529411765,0.0,0.20588235294117646,0.0,0.0,0.08823529411764706,0,15,8
1731,0,1,18690.0,77,0,66,548,60,0.1,0.016666666666666666,0.11666666666666667,0.38333333333333336,0.06666666666666667,0.31666666666666665,0,13,9
1732,0,0,37244.0,90,0,70,428,55,0.32727272727272727,0.03636363636363636,0.18181818181818182,0.0,0.0,0.45454545454545453,1,14,8
1733,0,1,82427.0,35,0,59,109,1456,0.33104395604395603,0.10096153846153846,0.34958791208791207,0.07142857142857142,0.07348901098901099,0.07348901098901099,1,22,4
1734,1,0,75342.0,38,0,67,419,563,0.3623445825932504,0.17229129662522202,0.17229129662522202,0.037300177619893425,0.20959147424511546,0.046181172291296625,0,23,9
1735,0,0,70044.0,46,0,71,496,1504,0.7134308510638298,0.0,0.16622340425531915,0.10172872340425532,0.009308510638297872,0.009308510638297872,0,32,12
1736,0,0,79146.0,33,0,58,66,564,0.43439716312056736,0.028368794326241134,0.3953900709219858,0.03723404255319149,0.07624113475177305,0.028368794326241134,0,27,14
1737,0,1,77437.0,70,0,62,215,1125,0.49777777777777776,0.018666666666666668,0.3928888888888889,0.025777777777777778,0.03911111111111111,0.025777777777777778,1,24,5
1738,0,1,54984.0,51,0,66,36,358,0.48324022346368717,0.036312849162011177,0.3659217877094972,0.0893854748603352,0.008379888268156424,0.01675977653631285,1,25,13
1739,1,1,42403.0,18,0,54,200,42,0.5238095238095238,0.023809523809523808,0.2619047619047619,0.0,0.11904761904761904,0.07142857142857142,0,14,9
1740,0,1,55761.0,97,0,61,66,184,0.7391304347826086,0.005434782608695652,0.06521739130434782,0.0,0.016304347826086956,0.17391304347826086,1,17,10
1741,0,1,37292.0,32,0,42,437,460,0.5978260869565217,0.0,0.18695652173913044,0.021739130434782608,0.05,0.14347826086956522,0,28,14
1742,1,0,45576.0,9,1,80,32,145,0.38620689655172413,0.1310344827586207,0.2,0.013793103448275862,0.09655172413793103,0.1724137931034483,0,16,11
1743,0,1,70321.0,6,1,78,529,1376,0.22020348837209303,0.016715116279069766,0.5457848837209303,0.059593023255813955,0.0188953488372093,0.13880813953488372,0,29,10
1744,1,0,58086.0,80,0,56,525,792,0.8939393939393939,0.008838383838383838,0.07828282828282829,0.0,0.0,0.01893939393939394,0,32,19
1745,0,1,81795.0,74,0,73,611,1382,0.23444283646888567,0.0955137481910275,0.5014471780028944,0.019536903039073805,0.085383502170767,0.06367583212735166,0,25,6
1746,0,1,28389.0,49,0,78,586,28,0.03571428571428571,0.17857142857142858,0.10714285714285714,0.25,0.14285714285714285,0.2857142857142857,0,11,8
1747,1,1,66835.0,21,0,79,274,1033,0.6001936108422071,0.02516940948693127,0.1887705711519845,0.03291384317521781,0.016456921587608905,0.13649564375605033,0,26,8
1748,0,0,69901.0,95,0,56,396,882,0.35374149659863946,0.023809523809523808,0.23356009070294784,0.11564625850340136,0.10430839002267574,0.1689342403628118,0,29,12
1750,1,1,63342.0,48,1,64,621,1101,0.8337874659400545,0.01907356948228883,0.10717529518619437,0.011807447774750226,0.009082652134423252,0.01907356948228883,1,26,14
1751,0,1,44989.0,26,0,51,655,369,0.26558265582655827,0.0,0.2872628726287263,0.13279132791327913,0.02710027100271003,0.2872628726287263,0,23,11
1752,1,0,31859.0,3,0,45,122,48,0.0625,0.08333333333333333,0.14583333333333334,0.3125,0.16666666666666666,0.22916666666666666,0,13,8
1753,1,0,51569.0,39,1,76,502,467,0.8137044967880086,0.0,0.1006423982869379,0.01284796573875803,0.0,0.0728051391862955,1,28,15
1754,0,0,30372.0,33,0,54,551,44,0.3409090909090909,0.0,0.2727272727272727,0.1590909090909091,0.06818181818181818,0.1590909090909091,0,17,9
1755,0,0,16014.0,42,0,46,469,38,0.07894736842105263,0.23684210526315788,0.10526315789473684,0.18421052631578946,0.21052631578947367,0.18421052631578946,0,15,4
1756,0,1,41120.0,80,0,57,235,81,0.2962962962962963,0.024691358024691357,0.2839506172839506,0.0,0.09876543209876543,0.2962962962962963,0,17,8
1757,1,0,39763.0,9,1,54,329,167,0.47904191616766467,0.005988023952095809,0.3592814371257485,0.023952095808383235,0.03592814371257485,0.09580838323353294,0,20,14
1758,1,1,38725.0,52,0,70,50,45,0.6888888888888889,0.0,0.13333333333333333,0.044444444444444446,0.022222222222222223,0.1111111111111111,0,13,5
1759,0,1,77981.0,78,0,53,399,664,0.20783132530120482,0.18072289156626506,0.3072289156626506,0.024096385542168676,0.1897590361445783,0.09036144578313253,0,27,12
1760,1,1,62905.0,68,0,61,292,622,0.26688102893890675,0.12057877813504823,0.15434083601286175,0.19131832797427653,0.1720257234726688,0.09485530546623794,0,25,11
1761,1,0,13533.0,45,0,46,476,48,0.25,0.0625,0.16666666666666666,0.16666666666666666,0.0,0.3541666666666667,0,15,9
1762,0,1,59481.0,47,0,50,249,461,0.38611713665943603,0.006507592190889371,0.1843817787418655,0.1540130151843818,0.14316702819956617,0.12581344902386118,0,19,5
1763,0,1,72117.0,34,0,48,313,1073,0.6589002795899348,0.01863932898415657,0.15936626281453867,0.06057781919850885,0.05591798695246971,0.046598322460391424,0,32,14
1764,1,1,21955.0,81,0,39,295,55,0.09090909090909091,0.01818181818181818,0.12727272727272726,0.3090909090909091,0.2545454545454545,0.2,0,15,8
1765,0,1,67131.0,72,0,69,460,976,0.4764344262295082,0.07274590163934426,0.25614754098360654,0.09528688524590163,0.035860655737704916,0.06352459016393443,0,33,15
1766,1,0,36802.0,23,0,45,13,20,0.8,0.05,0.1,0.0,0.0,0.05,0,11,6
1767,0,1,71853.0,29,0,43,417,1149,0.31157528285465624,0.09399477806788512,0.35944299390774587,0.1227154046997389,0.08442123585726719,0.0278503046127067,0,18,3
1768,0,1,28249.0,80,0,64,14,43,0.023255813953488372,0.20930232558139536,0.16279069767441862,0.046511627906976744,0.32558139534883723,0.23255813953488372,0,12,8
1769,1,1,47808.0,30,0,50,252,224,0.5491071428571429,0.004464285714285714,0.11607142857142858,0.008928571428571428,0.0,0.32142857142857145,1,18,10
1770,1,0,25509.0,15,1,51,649,101,0.39603960396039606,0.0297029702970297,0.297029702970297,0.09900990099009901,0.06930693069306931,0.10891089108910891,0,19,12
1771,1,1,51012.0,86,0,79,437,209,0.4880382775119617,0.0430622009569378,0.3014354066985646,0.009569377990430622,0.0430622009569378,0.11483253588516747,0,16,10
1772,0,0,70596.0,68,0,40,632,968,0.3584710743801653,0.045454545454545456,0.5516528925619835,0.01756198347107438,0.0,0.026859504132231406,0,23,5
1773,1,1,85431.0,54,0,73,386,1165,0.32274678111587984,0.045493562231759654,0.3965665236051502,0.14420600858369098,0.045493562231759654,0.045493562231759654,0,17,2
1774,0,1,42664.0,44,0,58,103,24,0.875,0.0,0.125,0.0,0.0,0.0,0,12,7
1775,0,1,42586.0,7,1,70,608,252,0.7698412698412699,0.007936507936507936,0.2222222222222222,0.0,0.0,0.0,0,26,12
1776,0,0,29760.0,87,0,40,669,165,0.3878787878787879,0.024242424242424242,0.4121212121212121,0.04242424242424243,0.030303030303030304,0.10303030303030303,0,21,11
1777,1,1,28973.0,59,0,48,624,269,0.7657992565055762,0.0,0.17100371747211895,0.011152416356877323,0.007434944237918215,0.04460966542750929,0,21,13
1778,1,1,39435.0,16,0,52,327,102,0.696078431372549,0.0,0.17647058823529413,0.0,0.0,0.12745098039215685,0,15,10
1779,1,1,65370.0,1,0,41,332,461,0.1540130151843818,0.04772234273318872,0.24295010845986983,0.2993492407809111,0.19305856832971802,0.06290672451193059,0,20,3
1780,0,0,20194.0,64,0,46,559,47,0.0,0.0851063829787234,0.14893617021276595,0.23404255319148937,0.2127659574468085,0.3191489361702128,0,14,8
1781,1,0,42473.0,72,0,49,132,144,0.6458333333333334,0.006944444444444444,0.14583333333333334,0.0,0.027777777777777776,0.1736111111111111,0,17,7
1782,0,1,64590.0,98,0,57,623,1338,0.6875934230194319,0.1031390134529148,0.12556053811659193,0.026905829596412557,0.0343796711509716,0.02242152466367713,0,30,15
1783,0,1,71232.0,91,0,66,213,917,0.7121046892039259,0.018538713195201745,0.18538713195201745,0.03707742639040349,0.028353326063249727,0.018538713195201745,0,33,18
1784,0,1,34600.0,8,1,54,544,318,0.6257861635220126,0.10377358490566038,0.18867924528301888,0.025157232704402517,0.009433962264150943,0.04716981132075472,0,27,13
1785,0,0,46904.0,20,0,58,603,253,0.6047430830039525,0.015810276679841896,0.22134387351778656,0.0,0.03557312252964427,0.1225296442687747,0,24,13
1786,0,1,49094.0,6,0,52,646,502,0.749003984063745,0.0,0.07569721115537849,0.021912350597609563,0.01593625498007968,0.13745019920318724,0,27,12
1787,0,1,36075.0,54,0,42,202,119,0.3865546218487395,0.0,0.25210084033613445,0.10084033613445378,0.008403361344537815,0.25210084033613445,0,14,8
1788,1,1,60839.0,72,0,46,670,1250,0.48,0.0168,0.1024,0.1784,0.12,0.1024,0,39,10
1789,0,1,77298.0,46,0,46,239,969,0.43859649122807015,0.11867905056759546,0.3013415892672859,0.023735810113519093,0.03611971104231166,0.08152734778121776,0,28,9
1790,0,1,34026.0,11,0,75,328,76,0.23684210526315788,0.07894736842105263,0.19736842105263158,0.15789473684210525,0.10526315789473684,0.2236842105263158,0,16,7
1791,1,0,48918.0,21,0,62,78,62,0.8387096774193549,0.0,0.14516129032258066,0.0,0.0,0.016129032258064516,0,13,5
1792,1,1,82122.0,89,0,63,318,1382,0.5311143270622286,0.015918958031837915,0.2532561505065123,0.10926193921852388,0.01808972503617945,0.0723589001447178,1,27,4
1793,0,0,37697.0,82,0,49,142,84,0.40476190476190477,0.07142857142857142,0.25,0.13095238095238096,0.047619047619047616,0.09523809523809523,0,14,8
1794,0,1,34074.0,69,0,73,351,255,0.5294117647058824,0.00392156862745098,0.1607843137254902,0.0392156862745098,0.00392156862745098,0.2627450980392157,1,22,9
1795,1,1,28520.0,55,0,65,380,43,0.2558139534883721,0.0,0.23255813953488372,0.0,0.046511627906976744,0.46511627906976744,0,13,7
1796,0,0,62535.0,13,0,70,269,398,0.40954773869346733,0.12060301507537688,0.22613065326633167,0.0,0.11306532663316583,0.1306532663316583,0,18,6
1797,1,0,36273.0,80,0,48,74,76,0.3815789473684211,0.039473684210526314,0.39473684210526316,0.039473684210526314,0.02631578947368421,0.11842105263157894,0,15,9
1798,0,1,63404.0,97,0,61,23,902,0.8137472283813747,0.028824833702882482,0.07760532150776053,0.012195121951219513,0.04878048780487805,0.018847006651884702,1,21,10
1799,1,1,75774.0,27,0,44,58,823,0.4131227217496962,0.02551640340218712,0.16281895504252733,0.3134872417982989,0.01701093560145808,0.06804374240583232,0,26,11
